treatment,plant,hours,canopy_kpx,rel
X_minusMicrobe_control,x4-4 jpegs,72.823,11.89,1.1907
X_minusMicrobe_control,x4-4 jpegs,73.849,12.29,1.2298
X_minusMicrobe_control,x4-4 jpegs,74.875,12.21,1.2225
X_minusMicrobe_control,x4-4 jpegs,75.901,12.29,1.23
X_minusMicrobe_control,x4-4 jpegs,76.926,12.09,1.2102
X_minusMicrobe_control,x4-4 jpegs,77.952,12.17,1.2179
X_minusMicrobe_control,x4-4 jpegs,78.977,12.23,1.2245
X_minusMicrobe_control,x4-4 jpegs,80.003,12.42,1.2434
X_minusMicrobe_control,x4-4 jpegs,81.029,12.48,1.2491
X_minusMicrobe_control,x4-4 jpegs,82.054,12.44,1.2454
X_minusMicrobe_control,x4-4 jpegs,83.08,12.25,1.2266
X_minusMicrobe_control,x4-4 jpegs,84.106,12.64,1.2658
X_minusMicrobe_control,x4-4 jpegs,85.131,12.59,1.26
X_minusMicrobe_control,x4-4 jpegs,87.183,12.46,1.2476
X_minusMicrobe_control,x4-4 jpegs,89.234,12.13,1.2142
X_minusMicrobe_control,x4-4 jpegs,126.158,13.21,1.3226
X_minusMicrobe_control,x4-4 jpegs,128.202,12.89,1.2904
X_minusMicrobe_control,x4-4 jpegs,133.331,12.96,1.2974
X_minusMicrobe_control,x4-4 jpegs,134.357,13.17,1.3184
X_minusMicrobe_control,x4-4 jpegs,135.382,13.27,1.3281
X_minusMicrobe_control,x4-4 jpegs,136.408,13.25,1.326
X_minusMicrobe_control,x4-4 jpegs,137.434,13.35,1.3364
X_minusMicrobe_control,x4-4 jpegs,139.485,13.39,1.3399
X_minusMicrobe_control,x4-4 jpegs,141.536,13.46,1.3468
X_minusMicrobe_control,x4-4 jpegs,143.588,13.2,1.3211
X_minusMicrobe_control,x4-4 jpegs,144.614,13.4,1.3412
X_minusMicrobe_control,x4-4 jpegs,145.639,13.38,1.3398
